,Unnamed: 0,Make,Year of manufacture,Condition,Mileage,Engine Size,Fuel,Transmission,Price,Build
1728,1728,Toyota,2008.0,Foreign Used,91982.0,3500.0,Petrol,Automatic,"2,835,000",SUV
1729,1729,Toyota,2007.0,Nigerian Used,97855.0,2400.0,Petrol,Automatic,"2,500,000",SUV
1730,1730,Toyota,2007.0,Foreign Used,201452.0,1800.0,Petrol,Automatic,"2,860,000",SUV
1731,1731,Honda,2015.0,Foreign Used,147874.0,2400.0,Petrol,Automatic,"6,300,000",SUV
1732,1732,Toyota,2020.0,Nigerian Used,13668.0,3500.0,Petrol,Automatic,"39,900,000",SUV
1733,1733,Honda,2011.0,Foreign Used,3621.0,3500.0,Petrol,Automatic,"6,240,000",SUV
1734,1734,Pontiac,2009.0,Foreign Used,104913.0,2000.0,Petrol,Automatic,"3,744,000",SUV
1735,1735,Toyota,2007.898534697263,Nigerian Used,148334.0,3274.9765625,Petrol,Automatic,"5,162,000",SUV
1736,1736,Mercedes-Benz,2010.0,Foreign Used,125289.0,33.0,Petrol,Automatic,"5,145,000",SUV
1737,1737,Toyota,2008.0,Foreign Used,315910.0,1800.0,Petrol,Automatic,"2,887,500",SUV
1738,1738,Mercedes-Benz,2006.0,Nigerian Used,96521.0,3500.0,Petrol,Automatic,"3,640,000",SUV
1739,1739,Mercedes-Benz,2011.0,Nigerian Used,182116.0,3274.9765625,Petrol,Automatic,"3,780,000",SUV
1740,1740,Toyota,2007.0,Foreign Used,312351.0,1800.0,Petrol,Automatic,"2,992,500",SUV
1741,1741,Mercedes-Benz,2008.0,Nigerian Used,151790.0,3000.0,Petrol,Automatic,"3,150,000",SUV
1742,1742,Acura,2004.0,Nigerian Used,163082.0,3500.0,Petrol,Automatic,"1,560,000",SUV
1743,1743,Honda,2007.0,Foreign Used,283271.0,3500.0,Petrol,Automatic,"3,150,000",SUV
1744,1744,Mazda,2007.898534697263,Nigerian Used,114130.0,3274.9765625,Petrol,Automatic,"3,100,000",SUV
1745,1745,Chevrolet,2007.0,Nigerian Used,189761.0,2500.0,Petrol,Automatic,"2,835,000",SUV
1746,1746,Toyota,2005.0,Foreign Used,105443.0,1800.0,Petrol,Automatic,"3,068,000",SUV
1747,1747,Acura,2010.0,Nigerian Used,141652.0,3500.0,Petrol,Automatic,"3,328,000",SUV
1748,1748,Jaguar,2004.0,Nigerian Used,159638.0,3000.0,Petrol,Automatic,"1,575,000",SUV
1749,1749,Honda,2011.0,Foreign Used,110508.0,3500.0,Petrol,Automatic,"3,675,000",SUV
1750,1750,Toyota,2005.0,Nigerian Used,66653.0,2500.0,Petrol,Automatic,"1,976,000",SUV
1751,1751,Toyota,2004.0,Nigerian Used,455708.0,2400.0,Petrol,Automatic,"2,912,000",SUV
1752,1752,Mitsubishi,2007.898534697263,Nigerian Used,181277.0,3274.9765625,Petrol,Automatic,"1,650,000",SUV
1753,1753,Toyota,2008.0,Nigerian Used,203523.0,1800.0,Petrol,Automatic,"2,600,000",SUV
1754,1754,Chevrolet,2007.898534697263,Nigerian Used,225229.0,3274.9765625,Petrol,Automatic,"2,026,000",SUV
1755,1755,Toyota,2009.0,Nigerian Used,171431.0,1800.0,Petrol,Automatic,"2,310,000",SUV
1756,1756,Toyota,2006.0,Foreign Used,261877.0,1800.0,Petrol,Automatic,"3,120,000",SUV
1757,1757,Toyota,2008.0,Foreign Used,12500.0,3500.0,Petrol,Automatic,"2,940,000",SUV
1758,1758,Toyota,2002.0,Nigerian Used,107954.0,3000.0,Petrol,Automatic,"1,575,000",SUV
1759,1759,Lexus,2004.0,Nigerian Used,16767.0,3300.0,Petrol,Automatic,"2,730,000",SUV
1760,1760,Toyota,2004.0,Foreign Used,235467.0,2400.0,Petrol,Automatic,"2,520,000",SUV
1761,1761,Toyota,2006.0,Nigerian Used,145601.0,3300.0,Petrol,Automatic,"2,652,000",SUV
1762,1762,Toyota,2009.0,Nigerian Used,107036.0,35000.0,Petrol,Automatic,"2,496,000",SUV
1763,1763,Honda,2016.0,Nigerian Used,142904.0,3500.0,Petrol,Automatic,"10,500,000",SUV
1764,1764,Lexus,2008.0,Nigerian Used,112068.0,3500.0,Petrol,Automatic,"2,625,000",SUV
1765,1765,Mercedes-Benz,2006.0,Nigerian Used,96521.0,3500.0,Petrol,Automatic,"3,640,000",SUV
1766,1766,Lexus,2001.0,Nigerian Used,120346.0,3274.9765625,Petrol,Automatic,"2,288,000",SUV
1767,1767,Toyota,2007.0,Nigerian Used,188149.0,2400.0,Petrol,Automatic,"2,310,000",SUV
1768,1768,Land Rover,2010.0,Nigerian Used,269558.0,5000.0,Petrol,Automatic,"2,730,000",SUV
1769,1769,Mazda,2007.0,Foreign Used,180255.0,2300.0,Petrol,Automatic,"2,940,000",SUV
1770,1770,Mercedes-Benz,2007.898534697263,Nigerian Used,29333.0,3274.9765625,Petrol,Automatic,"7,850,000",SUV
1771,1771,Lexus,2004.0,Nigerian Used,16767.0,3300.0,Petrol,Automatic,"2,730,000",SUV
1772,1772,Toyota,2006.0,Foreign Used,261877.0,1800.0,Petrol,Automatic,"3,120,000",SUV
1773,1773,Toyota,2007.0,Foreign Used,170049.0,1600.0,Petrol,Automatic,"3,432,000",SUV
1774,1774,Mercedes-Benz,2012.0,Nigerian Used,164332.0,3500.0,Petrol,Automatic,"6,240,000",SUV
1775,1775,Honda,2007.0,Foreign Used,182702.0,3500.0,Petrol,Automatic,"3,150,000",SUV
1776,1776,Ford,2013.0,Foreign Used,126077.0,3500.0,Petrol,Automatic,"2,625,000",SUV
1777,1777,Toyota,2009.0,Foreign Used,122265.0,2400.0,Petrol,Automatic,"4,056,000",SUV
1778,1778,Chevrolet,2014.0,Foreign Used,200051.0,1400.0,Petrol,Automatic,"2,205,000",SUV
1779,1779,Honda,2007.0,Foreign Used,405706.0,3500.0,Petrol,Automatic,"3,250,000",SUV
1780,1780,Toyota,2009.0,Nigerian Used,147328.0,1800.0,Petrol,Automatic,"2,205,000",SUV
1781,1781,Toyota,2002.0,Foreign Used,210885.0,2400.0,Petrol,Automatic,"2,205,000",SUV
1782,1782,Honda,2016.0,Nigerian Used,142904.0,3500.0,Petrol,Automatic,"10,500,000",SUV
1783,1783,Lexus,2017.0,Foreign Used,59838.0,4600.0,Petrol,Automatic,"27,300,000",SUV
1784,1784,Toyota,2008.0,Nigerian Used,68836.0,2400.0,Petrol,Automatic,"2,600,000",SUV
1785,1785,Toyota,2004.0,Nigerian Used,455708.0,2400.0,Petrol,Automatic,"2,912,000",SUV
1786,1786,Honda,2011.0,Foreign Used,3621.0,3500.0,Petrol,Automatic,"6,240,000",SUV
1787,1787,Lexus,2007.0,Nigerian Used,269670.0,3500.0,Petrol,Automatic,"2,100,000",SUV
1788,1788,Infiniti,2002.0,Nigerian Used,286114.0,3500.0,Petrol,Automatic,"1,456,000",SUV
1789,1789,Mercedes-Benz,2007.898534697263,Nigerian Used,29333.0,3274.9765625,Petrol,Automatic,"7,850,000",SUV
1790,1790,Suzuki,2007.898534697263,Nigerian Used,11303.0,3274.9765625,Petrol,Automatic,"8,410,000",SUV
1791,1791,Mazda,2009.0,Nigerian Used,308351.0,3700.0,Petrol,Automatic,"1,837,500",SUV
1792,1792,Honda,2009.0,Nigerian Used,289764.0,35000.0,Petrol,Automatic,"3,045,000",SUV
1793,1793,Toyota,2009.0,Foreign Used,154195.0,3000.0,Petrol,Automatic,"4,056,000",SUV
1794,1794,Honda,2010.0,Nigerian Used,113850.0,35000.0,Petrol,Automatic,"3,993,600",SUV
1795,1795,Mercedes-Benz,2010.0,Nigerian Used,87147.0,3500.0,Petrol,Automatic,"7,280,000",SUV
1796,1796,Toyota,2007.0,Foreign Used,201452.0,1800.0,Petrol,Automatic,"2,860,000",SUV
1797,1797,Acura,2010.0,Nigerian Used,141652.0,3500.0,Petrol,Automatic,"3,328,000",SUV
1798,1798,Toyota,2007.0,Nigerian Used,152071.0,2400.0,Petrol,Automatic,"2,100,000",SUV
1799,1799,Toyota,2010.0,Nigerian Used,97244.0,3500.0,Petrol,Automatic,"6,760,000",SUV
1800,1800,Ford,2007.898534697263,Nigerian Used,285474.0,3274.9765625,Petrol,Automatic,"2,250,000",SUV
1801,1801,Toyota,2010.0,Nigerian Used,211216.0,1800.0,Petrol,Automatic,"2,625,000",SUV
1802,1802,Lexus,2008.0,Nigerian Used,120028.0,3500.0,Petrol,Automatic,"3,360,000",SUV
1803,1803,Honda,2011.0,Foreign Used,110508.0,3500.0,Petrol,Automatic,"3,675,000",SUV
1804,1804,Honda,2015.0,Foreign Used,147874.0,2400.0,Petrol,Automatic,"6,300,000",SUV
1805,1805,Toyota,2007.898534697263,Nigerian Used,99883.0,3274.9765625,Petrol,Automatic,"5,050,000",SUV
1806,1806,Chevrolet,2007.898534697263,Nigerian Used,157197.0,3274.9765625,Petrol,Manual,"1,130,000",SUV
1807,1807,Toyota,2007.0,Foreign Used,100605.0,3500.0,Petrol,Automatic,"2,415,000",SUV
1808,1808,Mazda,2007.898534697263,Nigerian Used,114130.0,3274.9765625,Petrol,Automatic,"3,100,000",SUV
1809,1809,Toyota,2003.0,Nigerian Used,487050.0,2400.0,Petrol,Automatic,"1,664,000",SUV
1810,1810,Toyota,2007.898534697263,Nigerian Used,165845.0,3274.9765625,Petrol,Automatic,"2,250,000",SUV
1811,1811,Honda,2007.0,Foreign Used,405706.0,3500.0,Petrol,Automatic,"3,250,000",SUV
1812,1812,Toyota,2008.0,Nigerian Used,459154.0,2400.0,Petrol,Automatic,"2,450,000",SUV
1813,1813,Toyota,2004.0,Foreign Used,229604.0,3000.0,Petrol,Automatic,"2,100,000",SUV
1814,1814,Toyota,2007.0,Foreign Used,97780.0,1800.0,Petrol,Automatic,"3,045,000",SUV
1815,1815,Suzuki,2007.898534697263,Nigerian Used,11303.0,3274.9765625,Petrol,Automatic,"8,410,000",SUV
1816,1816,Nissan,2014.0,Nigerian Used,78271.0,2500.0,Petrol,Automatic,"3,150,000",SUV
1817,1817,Lexus,1999.0,Nigerian Used,59302.0,3500.0,Petrol,Automatic,"1,575,000",SUV
1818,1818,Toyota,2005.0,Foreign Used,158761.0,1800.0,Petrol,Automatic,"2,860,000",SUV
1819,1819,Toyota,2008.0,Nigerian Used,253998.0,2400.0,Petrol,Automatic,"2,415,000",SUV
1820,1820,Honda,2013.0,Foreign Used,135660.0,2400.0,Petrol,Automatic,"5,775,000",SUV
1821,1821,Kia,2007.898534697263,Nigerian Used,8949.0,3274.9765625,Petrol,Automatic,"8,457,500",SUV
1822,1822,Toyota,2005.0,Foreign Used,299999.0,1800.0,Petrol,Automatic,"3,640,000",SUV
1823,1823,Honda,2014.0,Foreign Used,258099.0,2400.0,Petrol,Automatic,"5,460,000",SUV
1824,1824,Toyota,2009.0,Nigerian Used,146677.0,2400.0,Petrol,Automatic,"2,205,000",SUV
1825,1825,Toyota,2010.0,Nigerian Used,97673.0,2700.0,Petrol,Manual,"4,725,000",SUV
1826,1826,Mazda,2011.0,Foreign Used,208901.0,2000.0,Petrol,Automatic,"2,310,000",SUV
1827,1827,Mazda,2007.0,Foreign Used,180255.0,2300.0,Petrol,Automatic,"2,940,000",SUV
1828,1828,Toyota,2010.0,Nigerian Used,211216.0,1800.0,Petrol,Automatic,"2,625,000",SUV
1829,1829,Infiniti,2002.0,Nigerian Used,286114.0,3500.0,Petrol,Automatic,"1,456,000",SUV
1830,1830,Toyota,2004.0,Foreign Used,229604.0,3000.0,Petrol,Automatic,"2,100,000",SUV
1831,1831,Honda,2007.0,Foreign Used,125000.0,3500.0,Petrol,Automatic,"3,224,000",SUV
1832,1832,Hyundai,2009.0,Nigerian Used,368168.0,3300.0,Petrol,Automatic,"2,415,000",SUV
1833,1833,Honda,2007.0,Foreign Used,270810.0,3500.0,Petrol,Automatic,"4,680,000",SUV
1834,1834,Toyota,2007.0,Nigerian Used,152071.0,2400.0,Petrol,Automatic,"2,100,000",SUV
1835,1835,Hyundai,2014.0,Foreign Used,120005.0,3300.0,Petrol,Automatic,"9,880,000",SUV
1836,1836,Mitsubishi,2014.0,Nigerian Used,241710.0,2400.0,Petrol,Manual,"3,150,000",SUV
1837,1837,Toyota,2003.0,Nigerian Used,195566.0,2400.0,Petrol,Automatic,"1,664,000",SUV
1838,1838,Toyota,2006.0,Nigerian Used,351866.0,1600.0,Petrol,Automatic,"1,890,000",SUV
1839,1839,Hyundai,2012.0,Nigerian Used,78686.0,2400.0,Petrol,Automatic,"2,625,000",SUV
1840,1840,Honda,2006.0,Foreign Used,316207.0,3500.0,Petrol,Automatic,"3,885,000",SUV
1841,1841,Toyota,2006.0,Nigerian Used,252040.0,4000.0,Petrol,Automatic,"4,410,000",SUV
1842,1842,Ford,1999.0,Nigerian Used,182759.0,4600.0,Petrol,Automatic,"2,100,000",SUV
1843,1843,Mitsubishi,2007.898534697263,Nigerian Used,337469.0,3274.9765625,Petrol,Manual,"2,045,000",SUV
1844,1844,Nissan,2013.0,Foreign Used,42618.0,3500.0,Petrol,Automatic,"3,570,000",SUV
1845,1845,Honda,2017.0,Foreign Used,161271.0,20000.0,Petrol,Automatic,"6,825,000",SUV
1846,1846,Toyota,2013.0,Nigerian Used,228107.0,1800.0,Petrol,Automatic,"2,835,000",SUV
1847,1847,Toyota,2005.0,Foreign Used,202570.0,1800.0,Petrol,Automatic,"2,730,000",SUV
1848,1848,Chevrolet,2009.0,Nigerian Used,177319.0,2400.0,Petrol,Automatic,"1,575,000",SUV
1849,1849,Kia,2014.0,Nigerian Used,116180.0,1800.0,Petrol,Manual,"3,675,000",SUV
1850,1850,Kia,2007.898534697263,Nigerian Used,137624.0,3274.9765625,Petrol,Automatic,"2,586,000",SUV
1851,1851,Hyundai,2007.898534697263,Nigerian Used,88643.0,3274.9765625,Petrol,Automatic,"2,810,000",SUV
1852,1852,Toyota,2003.0,Nigerian Used,240839.0,3000.0,Petrol,Automatic,"1,575,000",SUV
1853,1853,Hyundai,2014.0,Nigerian Used,73822.0,1800.0,Petrol,Automatic,"2,625,000",SUV
1854,1854,Ford,1999.0,Nigerian Used,182759.0,4600.0,Petrol,Automatic,"2,100,000",SUV
1855,1855,Toyota,2007.0,Nigerian Used,339113.0,3500.0,Petrol,Automatic,"1,890,000",SUV
1856,1856,Toyota,2003.0,Nigerian Used,249141.0,2400.0,Petrol,Automatic,"1,872,000",SUV
1857,1857,Honda,2014.0,Foreign Used,258099.0,2400.0,Petrol,Automatic,"5,460,000",SUV
1858,1858,Infiniti,2000.0,Nigerian Used,324259.0,3000.0,Petrol,Automatic,"1,575,000",SUV
1859,1859,Pontiac,2003.0,Nigerian Used,142523.0,1800.0,Petrol,Automatic,"1,785,000",SUV
1860,1860,Nissan,2005.0,Foreign Used,98697.0,56000.0,Petrol,Automatic,"3,675,000",SUV
1861,1861,Toyota,2007.898534697263,Nigerian Used,51593.0,3274.9765625,Petrol,Automatic,"8,410,000",SUV
1862,1862,Mitsubishi,2007.898534697263,Nigerian Used,337469.0,3274.9765625,Petrol,Manual,"2,045,000",SUV
1863,1863,Lexus,2004.0,Nigerian Used,268444.0,3000.0,Petrol,Automatic,"1,995,000",SUV
1864,1864,Toyota,2002.0,Nigerian Used,104944.0,3000.0,Petrol,Automatic,"2,288,000",SUV
1865,1865,Mercedes-Benz,2016.0,Nigerian Used,27120.0,2000.0,Petrol,Automatic,"8,400,000",SUV
1866,1866,Kia,2013.0,Nigerian Used,139488.0,3274.9765625,Petrol,Automatic,"2,100,000",SUV
1867,1867,Hyundai,2011.0,Nigerian Used,224612.0,2400.0,Petrol,Automatic,"2,625,000",SUV
1868,1868,Toyota,2009.0,Nigerian Used,167474.0,2400.0,Petrol,Automatic,"2,600,000",SUV
1869,1869,Toyota,2004.0,Nigerian Used,135526.0,2400.0,Petrol,Automatic,"2,392,000",SUV
1870,1870,Nissan,2012.0,Foreign Used,163526.0,3500.0,Petrol,Automatic,"5,565,000",SUV
1871,1871,Toyota,2010.0,Nigerian Used,1134383.0,3500.0,Petrol,Automatic,"2,310,000",SUV
1872,1872,Toyota,2004.0,Nigerian Used,274604.0,3000.0,Petrol,Automatic,"1,872,000",SUV
1873,1873,Toyota,2007.0,Foreign Used,124417.0,1800.0,Petrol,Automatic,"2,940,000",SUV
1874,1874,Kia,2011.0,Nigerian Used,128051.0,3500.0,Petrol,Automatic,"3,675,000",SUV
1875,1875,Toyota,2014.0,Nigerian Used,51400.0,3500.0,Petrol,Automatic,"6,760,000",SUV
1876,1876,Nissan,2013.0,Nigerian Used,182533.65556660038,22.0,Petrol,Manual,"2,625,000",SUV
1877,1877,Toyota,2009.0,Nigerian Used,165863.0,1800.0,Petrol,Automatic,"3,120,000",SUV
1878,1878,Toyota,2003.0,Nigerian Used,487050.0,2400.0,Petrol,Automatic,"1,664,000",SUV
1879,1879,Lexus,2008.0,Foreign Used,198621.0,3500.0,Petrol,Automatic,"6,240,000",SUV
1880,1880,Chevrolet,2007.898534697263,Nigerian Used,157197.0,3274.9765625,Petrol,Manual,"1,130,000",SUV
1881,1881,Toyota,2007.0,Nigerian Used,145058.0,2400.0,Petrol,Automatic,"2,500,000",SUV
1882,1882,Toyota,2003.0,Nigerian Used,271092.0,2400.0,Petrol,Automatic,"1,514,000",SUV
1883,1883,Honda,2012.0,Nigerian Used,39002.0,3500.0,Petrol,Automatic,"3,640,000",SUV
1884,1884,Nissan,2010.0,Foreign Used,353097.0,2500.0,Petrol,Automatic,"3,465,000",SUV
1885,1885,Infiniti,2007.898534697263,Nigerian Used,212718.0,3274.9765625,Petrol,Automatic,"1,130,000",SUV
1886,1886,Toyota,2002.0,Nigerian Used,107954.0,3000.0,Petrol,Automatic,"1,575,000",SUV
1887,1887,Mazda,2009.0,Nigerian Used,308351.0,3700.0,Petrol,Automatic,"1,837,500",SUV
1888,1888,Lexus,1999.0,Nigerian Used,53312.0,3000.0,Petrol,Automatic,"1,575,000",SUV
1889,1889,Toyota,2003.0,Nigerian Used,249141.0,2400.0,Petrol,Automatic,"1,872,000",SUV
1890,1890,Nissan,2010.0,Nigerian Used,83077.0,4500.0,Petrol,Manual,"8,400,000",SUV
1891,1891,Honda,2005.0,Nigerian Used,24726.0,2400.0,Petrol,Automatic,"1,560,000",SUV
1892,1892,Lexus,2002.0,Nigerian Used,317078.0,3300.0,Petrol,Automatic,"1,890,000",SUV
1893,1893,Toyota,2008.0,Foreign Used,152808.0,2000.0,Petrol,Automatic,"4,160,000",SUV
1894,1894,Pontiac,2003.0,Nigerian Used,142523.0,1800.0,Petrol,Automatic,"1,785,000",SUV
1895,1895,Toyota,2004.0,Nigerian Used,274604.0,3000.0,Petrol,Automatic,"1,872,000",SUV
1896,1896,Honda,2012.0,Foreign Used,79396.0,2400.0,Petrol,Automatic,"5,775,000",SUV
1897,1897,Toyota,2007.898534697263,Nigerian Used,51593.0,3274.9765625,Petrol,Automatic,"8,410,000",SUV
1898,1898,Lexus,2000.0,Foreign Used,213792.0,3000.0,Petrol,Automatic,"2,205,000",SUV
1899,1899,Nissan,2008.0,Foreign Used,125945.0,3500.0,Petrol,Automatic,"3,120,000",SUV
1900,1900,Lexus,2007.0,Nigerian Used,269670.0,3500.0,Petrol,Automatic,"2,100,000",SUV
1901,1901,Honda,2007.898534697263,Nigerian Used,105710.0,3274.9765625,Petrol,Automatic,"5,610,000",SUV
1902,1902,Toyota,2006.0,Nigerian Used,284652.0,3300.0,Petrol,Automatic,"2,625,000",SUV
1903,1903,Nissan,2009.0,Foreign Used,257648.0,2500.0,Petrol,CVT,"3,150,000",SUV
1904,1904,Toyota,2011.0,Nigerian Used,197020.0,1800.0,Petrol,Automatic,"3,744,000",SUV
1905,1905,Lexus,2000.0,Nigerian Used,485206.0,3000.0,Petrol,Automatic,"1,680,000",SUV
1906,1906,Toyota,2009.0,Nigerian Used,248427.0,2400.0,Petrol,Automatic,"2,600,000",SUV
1907,1907,Nissan,2007.898534697263,Nigerian Used,163439.0,3274.9765625,Petrol,Automatic,"7,626,000",SUV
1908,1908,Toyota,2007.0,Foreign Used,170049.0,1600.0,Petrol,Automatic,"3,432,000",SUV
1909,1909,Nissan,2011.0,Foreign Used,335021.0,2500.0,Petrol,CVT,"3,780,000",SUV
1910,1910,Honda,2012.0,Foreign Used,79396.0,2400.0,Petrol,Automatic,"5,775,000",SUV
1911,1911,Ford,2002.0,Nigerian Used,253810.0,4000.0,Petrol,Automatic,"1,470,000",SUV
1912,1912,Honda,2015.0,Foreign Used,83310.0,2400.0,Petrol,CVT,"8,400,000",SUV
1913,1913,Honda,2007.898534697263,Nigerian Used,61346.0,3274.9765625,Petrol,Automatic,"5,610,000",SUV
1914,1914,Lexus,2013.0,Nigerian Used,82065.0,3500.0,Petrol,Automatic,"8,528,000",SUV
1915,1915,Toyota,2009.0,Nigerian Used,165863.0,1800.0,Petrol,Automatic,"3,120,000",SUV
1916,1916,Nissan,2004.0,Nigerian Used,328883.0,5600.0,Petrol,Automatic,"1,680,000",SUV
1917,1917,Toyota,2006.0,Nigerian Used,284652.0,3300.0,Petrol,Automatic,"2,625,000",SUV
1918,1918,Toyota,2004.0,Nigerian Used,402783.0,2400.0,Petrol,Automatic,"2,100,000",SUV
1919,1919,Honda,2016.0,Foreign Used,69381.0,2400.0,Petrol,CVT,"6,825,000",SUV
1920,1920,Hyundai,2007.898534697263,Nigerian Used,88643.0,3274.9765625,Petrol,Automatic,"2,810,000",SUV
1921,1921,Toyota,2012.0,Foreign Used,77459.0,2400.0,Petrol,Automatic,"5,565,000",SUV
1922,1922,Toyota,2014.0,Nigerian Used,179056.0,1800.0,Petrol,Manual,"3,045,000",SUV
1923,1923,Toyota,2012.0,Nigerian Used,107663.0,2500.0,Petrol,Automatic,"4,056,000",SUV
1924,1924,Kia,2004.0,Nigerian Used,149509.0,3500.0,Petrol,Automatic,"1,470,000",SUV
1925,1925,Mazda,2007.898534697263,Nigerian Used,248669.0,3274.9765625,Petrol,Automatic,"3,146,000",SUV
1926,1926,Ford,2010.0,Nigerian Used,288554.0,3500.0,Petrol,Automatic,"3,328,000",SUV
1927,1927,Toyota,2014.0,Nigerian Used,170008.0,1800.0,Petrol,Automatic,"4,200,000",SUV
1928,1928,Toyota,2013.0,Foreign Used,73632.0,1800.0,Petrol,Automatic,"4,725,000",SUV
1929,1929,Toyota,2010.0,Nigerian Used,189224.0,1800.0,Petrol,Automatic,"2,625,000",SUV
1930,1930,Hyundai,2013.0,Nigerian Used,51115.0,1800.0,Petrol,Automatic,"2,808,000",SUV
1931,1931,Toyota,2007.0,Nigerian Used,360654.0,3500.0,Petrol,Automatic,"2,600,000",SUV
1932,1932,Nissan,2000.0,Nigerian Used,2694068.0,2700.0,Diesel,Automatic,"1,785,000",SUV
1933,1933,Nissan,2013.0,Foreign Used,184398.0,2500.0,Petrol,Automatic,"2,625,000",SUV
1934,1934,Toyota,2004.0,Nigerian Used,219385.0,2400.0,Petrol,Automatic,"1,575,000",SUV
1935,1935,Nissan,2014.0,Nigerian Used,55684.0,3500.0,Petrol,Automatic,"5,250,000",SUV
1936,1936,Honda,2007.0,Foreign Used,199827.0,3500.0,Petrol,Automatic,"2,625,000",SUV
1937,1937,Kia,2007.898534697263,Nigerian Used,97287.0,3274.9765625,Petrol,Automatic,"3,370,000",SUV
1938,1938,Nissan,2007.898534697263,Nigerian Used,182533.65556660038,3274.9765625,Petrol,Automatic,"50,970,000",SUV
1939,1939,Nissan,2013.0,Foreign Used,247024.0,2500.0,Petrol,Automatic,"4,784,000",SUV
1940,1940,Mazda,2007.0,Nigerian Used,190830.0,2300.0,Petrol,Automatic,"3,432,000",SUV
1941,1941,Kia,2013.0,Foreign Used,134409.0,2400.0,Petrol,Automatic,"6,615,000",SUV
1942,1942,Toyota,2007.0,Foreign Used,248511.0,1800.0,Petrol,Automatic,"2,940,000",SUV
1943,1943,Nissan,2015.0,Nigerian Used,50278.0,3500.0,Petrol,Automatic,"7,875,000",SUV
1944,1944,Hyundai,2014.0,Nigerian Used,73822.0,1800.0,Petrol,Automatic,"2,625,000",SUV
1945,1945,Nissan,2007.898534697263,Nigerian Used,163439.0,3274.9765625,Petrol,Automatic,"7,626,000",SUV
1946,1946,Toyota,2007.0,Nigerian Used,150685.0,2400.0,Petrol,Automatic,"2,500,000",SUV
1947,1947,Toyota,2009.0,Nigerian Used,105332.0,2400.0,Petrol,Automatic,"2,520,000",SUV
1948,1948,Toyota,2007.0,Nigerian Used,330626.0,3000.0,Petrol,Automatic,"2,467,500",SUV
1949,1949,Nissan,2009.0,Foreign Used,380428.0,2500.0,Petrol,Automatic,"3,465,000",SUV
1950,1950,Toyota,2006.0,Foreign Used,328057.0,3500.0,Petrol,Automatic,"2,100,000",SUV
1951,1951,Nissan,2007.898534697263,Nigerian Used,182533.65556660038,3274.9765625,Petrol,Automatic,"50,970,000",SUV
1952,1952,Ford,2013.0,Nigerian Used,188352.0,3500.0,Petrol,Automatic,"3,640,000",SUV
1953,1953,Lexus,2007.0,Foreign Used,182057.0,3500.0,Petrol,Automatic,"4,200,000",SUV
1954,1954,Toyota,2002.0,Foreign Used,294879.0,3000.0,Petrol,Automatic,"2,625,000",SUV
1955,1955,Honda,2017.0,Foreign Used,60947.0,2400.0,Petrol,Automatic,"7,140,000",SUV
1956,1956,Kia,2007.898534697263,Nigerian Used,137624.0,3274.9765625,Petrol,Automatic,"2,586,000",SUV
1957,1957,Mitsubishi,2007.898534697263,Nigerian Used,57103.0,3274.9765625,Petrol,Manual,"3,034,000",SUV
1958,1958,Toyota,2009.0,Nigerian Used,173076.0,1800.0,Petrol,Automatic,"2,600,000",SUV
1959,1959,Toyota,2011.0,Nigerian Used,84629.0,1800.0,Petrol,Automatic,"3,640,000",SUV
1960,1960,Ford,2002.0,Nigerian Used,253810.0,4000.0,Petrol,Automatic,"1,470,000",SUV
1961,1961,Toyota,2004.0,Nigerian Used,221095.0,3300.0,Petrol,Automatic,"1,575,000",SUV
1962,1962,Lexus,2005.0,Nigerian Used,293484.0,3300.0,Petrol,Automatic,"2,415,000",SUV
1963,1963,Mitsubishi,2004.0,Nigerian Used,182533.65556660038,2500.0,Diesel,Manual,"3,150,000",SUV
1964,1964,Toyota,2006.0,Nigerian Used,240002.0,2400.0,Petrol,Automatic,"3,016,000",SUV
1965,1965,Lincoln,2007.898534697263,Nigerian Used,401142.0,3274.9765625,Petrol,Automatic,"2,474,000",SUV
1966,1966,Ford,2014.0,Nigerian Used,213249.0,2000.0,Petrol,Automatic,"2,625,000",SUV
1967,1967,Chevrolet,2007.898534697263,Nigerian Used,75538.0,3274.9765625,Petrol,Automatic,"1,145,000",SUV
1968,1968,Hyundai,2007.898534697263,Nigerian Used,159945.0,3274.9765625,Petrol,Automatic,"1,690,000",SUV
1969,1969,Honda,2007.898534697263,Nigerian Used,105710.0,3274.9765625,Petrol,Automatic,"5,610,000",SUV
1970,1970,Mitsubishi,2013.0,Nigerian Used,126935.0,2500.0,Petrol,Manual,"2,625,000",SUV
1971,1971,Nissan,2006.0,Nigerian Used,57358.0,3500.0,Petrol,Automatic,"1,560,000",SUV
1972,1972,Honda,2005.0,Nigerian Used,24726.0,2400.0,Petrol,Automatic,"1,560,000",SUV
1973,1973,Nissan,2013.0,Nigerian Used,94141.0,35.0,Petrol,Automatic,"6,300,000",SUV
1974,1974,Kia,2007.898534697263,Nigerian Used,97287.0,3274.9765625,Petrol,Automatic,"3,370,000",SUV
1975,1975,Toyota,2004.0,Nigerian Used,375259.0,2400.0,Petrol,Automatic,"1,575,000",SUV
1976,1976,Honda,2004.0,Foreign Used,401187.0,3500.0,Petrol,Automatic,"2,912,000",SUV
1977,1977,Honda,2015.0,Nigerian Used,78522.0,2000.0,Petrol,Automatic,"7,875,000",SUV
